NRO	ID	PVM	TUOTE	HINTA
11913	ASIAKAS_1430	14.7.2014	E	100
12115	ASIAKAS_1489	14.7.2014	D	70
12306	ASIAKAS_1545	14.7.2014	A	10
12420	ASIAKAS_1577	14.7.2014	D	70
12782	ASIAKAS_1683	14.7.2014	A	10
12843	ASIAKAS_1699	14.7.2014	A	10
1783	ASIAKAS_187	15.7.2014	B	25
2012	ASIAKAS_211	15.7.2014	C	50
2127	ASIAKAS_223	15.7.2014	B	25
2494	ASIAKAS_262	15.7.2014	B	25
2495	ASIAKAS_262	15.7.2014	A	10
2718	ASIAKAS_285	15.7.2014	A	10
2735	ASIAKAS_287	15.7.2014	B	25
2856	ASIAKAS_300	15.7.2014	A	10
2909	ASIAKAS_306	15.7.2014	A	10
4792	ASIAKAS_501	15.7.2014	C	50
4803	ASIAKAS_502	15.7.2014	A	10
5338	ASIAKAS_557	15.7.2014	C	50
5570	ASIAKAS_580	15.7.2014	C	50
5658	ASIAKAS_590	15.7.2014	B	25
5980	ASIAKAS_623	15.7.2014	A	10
6470	ASIAKAS_674	15.7.2014	C	50
6881	ASIAKAS_716	15.7.2014	A	10
7328	ASIAKAS_762	15.7.2014	A	10
7337	ASIAKAS_763	15.7.2014	A	10
7556	ASIAKAS_786	15.7.2014	C	50
7961	ASIAKAS_829	15.7.2014	B	25
8455	ASIAKAS_881	15.7.2014	C	50
8577	ASIAKAS_893	15.7.2014	C	50
8691	ASIAKAS_905	15.7.2014	A	10
8762	ASIAKAS_912	15.7.2014	A	10
8773	ASIAKAS_913	15.7.2014	C	50
8886	ASIAKAS_925	15.7.2014	B	25
9031	ASIAKAS_940	15.7.2014	B	25
9245	ASIAKAS_962	15.7.2014	B	25
9246	ASIAKAS_962	15.7.2014	C	50
9256	ASIAKAS_963	15.7.2014	B	25
9601	ASIAKAS_998	15.7.2014	C	50
9620	ASIAKAS_1000	15.7.2014	C	50
9691	ASIAKAS_1010	15.7.2014	D	70
10267	ASIAKAS_1095	15.7.2014	D	70
10789	ASIAKAS_1177	15.7.2014	D	70
10901	ASIAKAS_1194	15.7.2014	C	50
11575	ASIAKAS_1334	15.7.2014	D	70
11948	ASIAKAS_1441	15.7.2014	D	70
12152	ASIAKAS_1499	15.7.2014	D	70
12332	ASIAKAS_1552	15.7.2014	A	10
12657	ASIAKAS_1646	15.7.2014	B	25
12662	ASIAKAS_1648	15.7.2014	A	10
211	ASIAKAS_23	16.7.2014	B	25
480	ASIAKAS_50	16.7.2014	B	25
489	ASIAKAS_51	16.7.2014	B	25
593	ASIAKAS_62	16.7.2014	A	10
1374	ASIAKAS_144	16.7.2014	C	50
2632	ASIAKAS_276	16.7.2014	B	25
2691	ASIAKAS_282	16.7.2014	C	50
3366	ASIAKAS_354	16.7.2014	B	25
3997	ASIAKAS_420	16.7.2014	A	10
4283	ASIAKAS_449	16.7.2014	A	10
5106	ASIAKAS_533	16.7.2014	C	50
5314	ASIAKAS_555	16.7.2014	A	10
5369	ASIAKAS_560	16.7.2014	A	10
5500	ASIAKAS_573	16.7.2014	B	25
5528	ASIAKAS_576	16.7.2014	A	10
5608	ASIAKAS_584	16.7.2014	A	10
5758	ASIAKAS_600	16.7.2014	B	25
5947	ASIAKAS_619	16.7.2014	C	50
6356	ASIAKAS_662	16.7.2014	B	25
6726	ASIAKAS_700	16.7.2014	A	10
6778	ASIAKAS_705	16.7.2014	A	10
6796	ASIAKAS_707	16.7.2014	B	25
8263	ASIAKAS_861	16.7.2014	B	25
8438	ASIAKAS_879	16.7.2014	C	50
8729	ASIAKAS_909	16.7.2014	B	25
9011	ASIAKAS_938	16.7.2014	A	10
9156	ASIAKAS_953	16.7.2014	C	50
9275	ASIAKAS_965	16.7.2014	B	25
9312	ASIAKAS_969	16.7.2014	C	50
9393	ASIAKAS_977	16.7.2014	C	50
9414	ASIAKAS_979	16.7.2014	A	10
9670	ASIAKAS_1007	16.7.2014	C	50
9679	ASIAKAS_1008	16.7.2014	C	50
9937	ASIAKAS_1045	16.7.2014	C	50
10018	ASIAKAS_1057	16.7.2014	C	50
10541	ASIAKAS_1138	16.7.2014	C	50
10724	ASIAKAS_1166	16.7.2014	C	50
11142	ASIAKAS_1231	16.7.2014	C	50
11206	ASIAKAS_1241	16.7.2014	D	70
11528	ASIAKAS_1322	16.7.2014	D	70
12049	ASIAKAS_1469	16.7.2014	D	70
12063	ASIAKAS_1473	16.7.2014	D	70
12360	ASIAKAS_1560	16.7.2014	B	25
12522	ASIAKAS_1605	16.7.2014	D	70
12670	ASIAKAS_1650	16.7.2014	B	25
12769	ASIAKAS_1678	16.7.2014	E	100
968	ASIAKAS_102	17.7.2014	C	50
1218	ASIAKAS_128	17.7.2014	B	25
1577	ASIAKAS_165	17.7.2014	C	50
1658	ASIAKAS_174	17.7.2014	C	50
1909	ASIAKAS_200	17.7.2014	B	25
2156	ASIAKAS_226	17.7.2014	C	50
2194	ASIAKAS_230	17.7.2014	A	10
2331	ASIAKAS_244	17.7.2014	B	25
2719	ASIAKAS_285	17.7.2014	A	10
3117	ASIAKAS_328	17.7.2014	C	50
3687	ASIAKAS_388	17.7.2014	A	10
3745	ASIAKAS_394	17.7.2014	C	50
3893	ASIAKAS_409	17.7.2014	B	25
4097	ASIAKAS_430	17.7.2014	C	50
4158	ASIAKAS_436	17.7.2014	B	25
4612	ASIAKAS_483	17.7.2014	A	10
4718	ASIAKAS_494	17.7.2014	A	10
5897	ASIAKAS_614	17.7.2014	A	10
6027	ASIAKAS_628	17.7.2014	A	10
6085	ASIAKAS_634	17.7.2014	C	50
6127	ASIAKAS_638	17.7.2014	C	50
6481	ASIAKAS_675	17.7.2014	A	10
7205	ASIAKAS_749	17.7.2014	A	10
7307	ASIAKAS_760	17.7.2014	A	10
7338	ASIAKAS_763	17.7.2014	A	10
8209	ASIAKAS_855	17.7.2014	B	25
8367	ASIAKAS_872	17.7.2014	A	10
9459	ASIAKAS_984	17.7.2014	C	50
9560	ASIAKAS_994	17.7.2014	C	50
9889	ASIAKAS_1038	17.7.2014	D	70
9896	ASIAKAS_1039	17.7.2014	C	50
10117	ASIAKAS_1073	17.7.2014	C	50
10415	ASIAKAS_1118	17.7.2014	D	70
10530	ASIAKAS_1136	17.7.2014	C	50
10926	ASIAKAS_1197	17.7.2014	C	50
11095	ASIAKAS_1224	17.7.2014	C	50
11560	ASIAKAS_1330	17.7.2014	E	100
11838	ASIAKAS_1410	17.7.2014	D	70
11909	ASIAKAS_1429	17.7.2014	D	70
12088	ASIAKAS_1481	17.7.2014	E	100
12529	ASIAKAS_1608	17.7.2014	B	25
12549	ASIAKAS_1613	17.7.2014	B	25
12685	ASIAKAS_1655	17.7.2014	D	70
271	ASIAKAS_29	18.7.2014	A	10
348	ASIAKAS_37	18.7.2014	C	50
1038	ASIAKAS_109	18.7.2014	C	50
1075	ASIAKAS_113	18.7.2014	C	50
1691	ASIAKAS_177	18.7.2014	A	10
3467	ASIAKAS_364	18.7.2014	A	10
3490	ASIAKAS_367	18.7.2014	A	10
4719	ASIAKAS_494	18.7.2014	A	10
6319	ASIAKAS_658	18.7.2014	C	50
6357	ASIAKAS_662	18.7.2014	B	25
6358	ASIAKAS_662	18.7.2014	B	25
7059	ASIAKAS_734	18.7.2014	C	50
7339	ASIAKAS_763	18.7.2014	C	50
7546	ASIAKAS_785	18.7.2014	B	25
7585	ASIAKAS_789	18.7.2014	C	50
7680	ASIAKAS_799	18.7.2014	B	25
7841	ASIAKAS_816	18.7.2014	C	50
7981	ASIAKAS_831	18.7.2014	A	10
8247	ASIAKAS_859	18.7.2014	C	50
8456	ASIAKAS_881	18.7.2014	B	25
8489	ASIAKAS_884	18.7.2014	B	25
8558	ASIAKAS_891	18.7.2014	C	50
9342	ASIAKAS_972	18.7.2014	A	10
9680	ASIAKAS_1008	18.7.2014	C	50
9789	ASIAKAS_1024	18.7.2014	C	50
9885	ASIAKAS_1037	18.7.2014	D	70
9938	ASIAKAS_1045	18.7.2014	D	70
11457	ASIAKAS_1303	18.7.2014	D	70
11798	ASIAKAS_1399	18.7.2014	D	70
12346	ASIAKAS_1556	18.7.2014	C	50
12806	ASIAKAS_1689	18.7.2014	A	10
142	ASIAKAS_15	19.7.2014	A	10
1055	ASIAKAS_111	19.7.2014	B	25
1927	ASIAKAS_202	19.7.2014	A	10
1972	ASIAKAS_207	19.7.2014	B	25
2118	ASIAKAS_222	19.7.2014	A	10
2184	ASIAKAS_229	19.7.2014	A	10
2996	ASIAKAS_315	19.7.2014	A	10
3276	ASIAKAS_345	19.7.2014	A	10
4232	ASIAKAS_444	19.7.2014	B	25
5132	ASIAKAS_536	19.7.2014	A	10
5787	ASIAKAS_603	19.7.2014	A	10
6061	ASIAKAS_631	19.7.2014	B	25
6629	ASIAKAS_690	19.7.2014	A	10
6739	ASIAKAS_701	19.7.2014	B	25
7911	ASIAKAS_824	19.7.2014	A	10
8916	ASIAKAS_928	19.7.2014	B	25
9012	ASIAKAS_938	19.7.2014	C	50
9234	ASIAKAS_961	19.7.2014	A	10
9661	ASIAKAS_1005	19.7.2014	C	50
10045	ASIAKAS_1061	19.7.2014	D	70
10212	ASIAKAS_1087	19.7.2014	C	50
10330	ASIAKAS_1105	19.7.2014	C	50
10397	ASIAKAS_1115	19.7.2014	C	50
10659	ASIAKAS_1156	19.7.2014	C	50
10916	ASIAKAS_1196	19.7.2014	D	70
11143	ASIAKAS_1231	19.7.2014	C	50
11491	ASIAKAS_1313	19.7.2014	D	70
11819	ASIAKAS_1405	19.7.2014	D	70
11965	ASIAKAS_1447	19.7.2014	E	100
11984	ASIAKAS_1452	19.7.2014	D	70
12104	ASIAKAS_1486	19.7.2014	E	100
12171	ASIAKAS_1504	19.7.2014	B	25
12216	ASIAKAS_1517	19.7.2014	D	70
12470	ASIAKAS_1591	19.7.2014	A	10
12711	ASIAKAS_1662	19.7.2014	B	25
12750	ASIAKAS_1673	19.7.2014	B	25
83	ASIAKAS_9	20.7.2014	B	25
280	ASIAKAS_30	20.7.2014	C	50
669	ASIAKAS_70	20.7.2014	C	50
1578	ASIAKAS_165	20.7.2014	A	10
2322	ASIAKAS_243	20.7.2014	A	10
3010	ASIAKAS_317	20.7.2014	A	10
3239	ASIAKAS_341	20.7.2014	A	10
3502	ASIAKAS_368	20.7.2014	B	25
3736	ASIAKAS_393	20.7.2014	A	10
3894	ASIAKAS_409	20.7.2014	B	25
4497	ASIAKAS_471	20.7.2014	A	10
4804	ASIAKAS_502	20.7.2014	C	50
4870	ASIAKAS_509	20.7.2014	A	10
5036	ASIAKAS_526	20.7.2014	C	NA
5075	ASIAKAS_530	20.7.2014	A	NA
5281	ASIAKAS_551	20.7.2014	A	10
5470	ASIAKAS_570	20.7.2014	B	25
5731	ASIAKAS_597	20.7.2014	B	25
5934	ASIAKAS_618	20.7.2014	B	25
5948	ASIAKAS_619	20.7.2014	A	10
6062	ASIAKAS_631	20.7.2014	B	25
6212	ASIAKAS_647	20.7.2014	C	50
7429	ASIAKAS_773	20.7.2014	B	25
7695	ASIAKAS_801	20.7.2014	A	10
7920	ASIAKAS_825	20.7.2014	B	25
8179	ASIAKAS_852	20.7.2014	A	10
9157	ASIAKAS_953	20.7.2014	B	25
9769	ASIAKAS_1021	20.7.2014	C	50
10050	ASIAKAS_1062	20.7.2014	D	70
10512	ASIAKAS_1134	20.7.2014	C	50
11636	ASIAKAS_1352	20.7.2014	D	70
12237	ASIAKAS_1524	20.7.2014	E	100
12436	ASIAKAS_1582	20.7.2014	C	50
472	ASIAKAS_49	21.7.2014	C	50
524	ASIAKAS_55	21.7.2014	B	25
814	ASIAKAS_85	21.7.2014	C	50
959	ASIAKAS_101	21.7.2014	B	25
1271	ASIAKAS_133	21.7.2014	A	10
1529	ASIAKAS_160	21.7.2014	B	25
1659	ASIAKAS_174	21.7.2014	C	50
1829	ASIAKAS_192	21.7.2014	C	50
1992	ASIAKAS_209	21.7.2014	B	25
2438	ASIAKAS_256	21.7.2014	A	10
3297	ASIAKAS_347	21.7.2014	C	50
4420	ASIAKAS_463	21.7.2014	A	10
4824	ASIAKAS_504	21.7.2014	C	50
5849	ASIAKAS_609	21.7.2014	B	25
7089	ASIAKAS_737	21.7.2014	C	50
7096	ASIAKAS_738	21.7.2014	A	10
7138	ASIAKAS_742	21.7.2014	B	25
7801	ASIAKAS_812	21.7.2014	C	50
8457	ASIAKAS_881	21.7.2014	B	25
8993	ASIAKAS_936	21.7.2014	C	50
9100	ASIAKAS_947	21.7.2014	A	10
9127	ASIAKAS_950	21.7.2014	A	10
9176	ASIAKAS_955	21.7.2014	B	25
9415	ASIAKAS_979	21.7.2014	B	25
9427	ASIAKAS_980	21.7.2014	B	25
9460	ASIAKAS_984	21.7.2014	A	10
9561	ASIAKAS_994	21.7.2014	B	25
9824	ASIAKAS_1029	21.7.2014	D	70
10174	ASIAKAS_1081	21.7.2014	C	50
10205	ASIAKAS_1086	21.7.2014	D	70
11137	ASIAKAS_1230	21.7.2014	D	70
11271	ASIAKAS_1251	21.7.2014	E	100
11841	ASIAKAS_1411	21.7.2014	D	70
12036	ASIAKAS_1466	21.7.2014	D	70
12307	ASIAKAS_1545	21.7.2014	A	10
12771	ASIAKAS_1679	21.7.2014	B	25
35	ASIAKAS_4	22.7.2014	B	25
233	ASIAKAS_25	22.7.2014	B	25
331	ASIAKAS_35	22.7.2014	B	25
453	ASIAKAS_47	22.7.2014	B	25
737	ASIAKAS_77	22.7.2014	B	25
755	ASIAKAS_79	22.7.2014	B	25
923	ASIAKAS_97	22.7.2014	C	50
1279	ASIAKAS_134	22.7.2014	A	10
1660	ASIAKAS_174	22.7.2014	C	50
1854	ASIAKAS_194	22.7.2014	C	50
2032	ASIAKAS_213	22.7.2014	A	10
2281	ASIAKAS_239	22.7.2014	C	50
2616	ASIAKAS_274	22.7.2014	B	25
5447	ASIAKAS_568	22.7.2014	B	25
5529	ASIAKAS_576	22.7.2014	A	10
5898	ASIAKAS_614	22.7.2014	B	25
5927	ASIAKAS_617	22.7.2014	A	10
5928	ASIAKAS_617	22.7.2014	A	10
6526	ASIAKAS_679	22.7.2014	A	10
6844	ASIAKAS_712	22.7.2014	A	10
7621	ASIAKAS_793	22.7.2014	C	50
7884	ASIAKAS_821	22.7.2014	A	10
9206	ASIAKAS_958	22.7.2014	B	25
9579	ASIAKAS_996	22.7.2014	C	50
9869	ASIAKAS_1035	22.7.2014	D	70
9890	ASIAKAS_1038	22.7.2014	D	70
9995	ASIAKAS_1054	22.7.2014	D	70
10232	ASIAKAS_1090	22.7.2014	D	70
10641	ASIAKAS_1153	22.7.2014	C	50
10774	ASIAKAS_1175	22.7.2014	D	70
11364	ASIAKAS_1277	22.7.2014	D	70
11434	ASIAKAS_1296	22.7.2014	E	100
12138	ASIAKAS_1495	22.7.2014	D	70
12478	ASIAKAS_1593	22.7.2014	D	70
12602	ASIAKAS_1629	22.7.2014	E	100
12720	ASIAKAS_1666	22.7.2014	E	100
362	ASIAKAS_38	23.7.2014	B	25
1842	ASIAKAS_193	23.7.2014	A	10
1966	ASIAKAS_206	23.7.2014	A	10
2402	ASIAKAS_252	23.7.2014	A	10
2977	ASIAKAS_313	23.7.2014	A	10
3011	ASIAKAS_317	23.7.2014	A	10
3256	ASIAKAS_343	23.7.2014	A	10
3660	ASIAKAS_385	23.7.2014	B	25
3773	ASIAKAS_397	23.7.2014	C	50
3950	ASIAKAS_415	23.7.2014	C	50
4078	ASIAKAS_428	23.7.2014	A	10
4336	ASIAKAS_455	23.7.2014	C	50
4390	ASIAKAS_460	23.7.2014	C	50
4691	ASIAKAS_491	23.7.2014	C	50
4709	ASIAKAS_493	23.7.2014	C	50
4905	ASIAKAS_512	23.7.2014	B	25
5591	ASIAKAS_582	23.7.2014	A	10
5866	ASIAKAS_611	23.7.2014	C	50
6904	ASIAKAS_718	23.7.2014	C	50
7161	ASIAKAS_744	23.7.2014	A	10
7971	ASIAKAS_830	23.7.2014	B	25
8490	ASIAKAS_884	23.7.2014	B	25
8529	ASIAKAS_888	23.7.2014	A	10
8740	ASIAKAS_910	23.7.2014	C	50
8819	ASIAKAS_918	23.7.2014	B	25
8929	ASIAKAS_929	23.7.2014	C	50
9013	ASIAKAS_938	23.7.2014	C	50
9054	ASIAKAS_942	23.7.2014	B	25
9128	ASIAKAS_950	23.7.2014	C	50
9540	ASIAKAS_992	23.7.2014	B	25
10011	ASIAKAS_1056	23.7.2014	C	50
10074	ASIAKAS_1066	23.7.2014	D	70
10199	ASIAKAS_1085	23.7.2014	D	70
10241	ASIAKAS_1091	23.7.2014	D	70
11542	ASIAKAS_1325	23.7.2014	E	100
12278	ASIAKAS_1537	23.7.2014	A	10
12706	ASIAKAS_1661	23.7.2014	E	100
12817	ASIAKAS_1692	23.7.2014	B	25
924	ASIAKAS_97	24.7.2014	C	50
1830	ASIAKAS_192	24.7.2014	B	25
2439	ASIAKAS_256	24.7.2014	B	25
2917	ASIAKAS_307	24.7.2014	A	10
3180	ASIAKAS_335	24.7.2014	B	25
3367	ASIAKAS_354	24.7.2014	B	25
3435	ASIAKAS_361	24.7.2014	A	10
3813	ASIAKAS_401	24.7.2014	C	50
3854	ASIAKAS_405	24.7.2014	B	25
3895	ASIAKAS_409	24.7.2014	B	25
4741	ASIAKAS_496	24.7.2014	A	10
4805	ASIAKAS_502	24.7.2014	C	50
4886	ASIAKAS_510	24.7.2014	C	50
5169	ASIAKAS_540	24.7.2014	B	25
5289	ASIAKAS_552	24.7.2014	A	10
6118	ASIAKAS_637	24.7.2014	A	10
6229	ASIAKAS_649	24.7.2014	B	25
6239	ASIAKAS_650	24.7.2014	C	50
7365	ASIAKAS_766	24.7.2014	B	25
7632	ASIAKAS_794	24.7.2014	C	50
7921	ASIAKAS_825	24.7.2014	B	25
8381	ASIAKAS_873	24.7.2014	C	50
8634	ASIAKAS_899	24.7.2014	C	50
9064	ASIAKAS_943	24.7.2014	B	25
9207	ASIAKAS_958	24.7.2014	B	25
9264	ASIAKAS_964	24.7.2014	C	50
9496	ASIAKAS_988	24.7.2014	A	10
9602	ASIAKAS_998	24.7.2014	C	50
10242	ASIAKAS_1091	24.7.2014	C	50
10863	ASIAKAS_1188	24.7.2014	D	70
10917	ASIAKAS_1196	24.7.2014	C	50
11155	ASIAKAS_1233	24.7.2014	D	70
11334	ASIAKAS_1269	24.7.2014	D	70
12335	ASIAKAS_1553	24.7.2014	C	50
12349	ASIAKAS_1557	24.7.2014	E	100
12442	ASIAKAS_1584	24.7.2014	A	10
5	ASIAKAS_1	25.7.2014	A	10
393	ASIAKAS_41	25.7.2014	C	50
756	ASIAKAS_79	25.7.2014	B	25
1008	ASIAKAS_106	25.7.2014	A	10
1124	ASIAKAS_118	25.7.2014	C	50
2059	ASIAKAS_216	25.7.2014	C	50
3172	ASIAKAS_334	25.7.2014	C	50
3503	ASIAKAS_368	25.7.2014	C	50
3814	ASIAKAS_401	25.7.2014	B	25
4018	ASIAKAS_422	25.7.2014	B	25
4648	ASIAKAS_487	25.7.2014	A	10
5530	ASIAKAS_576	25.7.2014	B	25
5617	ASIAKAS_585	25.7.2014	A	10
5819	ASIAKAS_606	25.7.2014	C	50
5903	ASIAKAS_615	25.7.2014	B	25
6183	ASIAKAS_644	25.7.2014	A	10
6845	ASIAKAS_712	25.7.2014	A	10
8161	ASIAKAS_850	25.7.2014	A	10
8352	ASIAKAS_870	25.7.2014	B	25
9078	ASIAKAS_945	25.7.2014	B	25
9461	ASIAKAS_984	25.7.2014	A	10
9621	ASIAKAS_1000	25.7.2014	B	25
9730	ASIAKAS_1015	25.7.2014	C	50
10601	ASIAKAS_1147	25.7.2014	D	70
10634	ASIAKAS_1152	25.7.2014	C	50
10782	ASIAKAS_1176	25.7.2014	D	70
11012	ASIAKAS_1211	25.7.2014	D	70
11261	ASIAKAS_1249	25.7.2014	C	50
12646	ASIAKAS_1643	25.7.2014	D	70
272	ASIAKAS_29	26.7.2014	A	10
291	ASIAKAS_31	26.7.2014	A	10
634	ASIAKAS_66	26.7.2014	A	10
1955	ASIAKAS_205	26.7.2014	C	50
2022	ASIAKAS_212	26.7.2014	B	25
2587	ASIAKAS_271	26.7.2014	C	50
2692	ASIAKAS_282	26.7.2014	B	25
3491	ASIAKAS_367	26.7.2014	B	25
3688	ASIAKAS_388	26.7.2014	C	50
4039	ASIAKAS_424	26.7.2014	A	10
4214	ASIAKAS_442	26.7.2014	B	25
4681	ASIAKAS_490	26.7.2014	C	50
5046	ASIAKAS_527	26.7.2014	B	NA
5295	ASIAKAS_553	26.7.2014	B	25
5306	ASIAKAS_554	26.7.2014	A	10
5460	ASIAKAS_569	26.7.2014	A	10
6042	ASIAKAS_629	26.7.2014	C	50
6444	ASIAKAS_671	26.7.2014	B	25
6668	ASIAKAS_694	26.7.2014	A	10
6727	ASIAKAS_700	26.7.2014	B	25
7162	ASIAKAS_744	26.7.2014	B	25
7250	ASIAKAS_754	26.7.2014	A	10
7782	ASIAKAS_810	26.7.2014	A	10
7823	ASIAKAS_814	26.7.2014	A	10
9220	ASIAKAS_960	26.7.2014	A	10
9567	ASIAKAS_995	26.7.2014	A	10
9870	ASIAKAS_1035	26.7.2014	D	70
10331	ASIAKAS_1105	26.7.2014	D	70
10945	ASIAKAS_1200	26.7.2014	C	50
11266	ASIAKAS_1250	26.7.2014	C	50
11537	ASIAKAS_1324	26.7.2014	D	70
12181	ASIAKAS_1507	26.7.2014	A	10
12186	ASIAKAS_1508	26.7.2014	C	50
12251	ASIAKAS_1528	26.7.2014	E	100
12282	ASIAKAS_1538	26.7.2014	B	25
12347	ASIAKAS_1556	26.7.2014	B	25
12416	ASIAKAS_1576	26.7.2014	E	100
12460	ASIAKAS_1588	26.7.2014	C	50
12653	ASIAKAS_1645	26.7.2014	A	10
12829	ASIAKAS_1695	26.7.2014	B	25
6	ASIAKAS_1	27.7.2014	C	50
640	ASIAKAS_67	27.7.2014	B	25
677	ASIAKAS_71	27.7.2014	B	25
1097	ASIAKAS_115	27.7.2014	B	25
1298	ASIAKAS_136	27.7.2014	B	25
1696	ASIAKAS_178	27.7.2014	C	50
1720	ASIAKAS_180	27.7.2014	C	50
2358	ASIAKAS_247	27.7.2014	A	10
2487	ASIAKAS_261	27.7.2014	C	50
2496	ASIAKAS_262	27.7.2014	C	50
2843	ASIAKAS_298	27.7.2014	C	50
2918	ASIAKAS_307	27.7.2014	A	10
3084	ASIAKAS_325	27.7.2014	A	10
3163	ASIAKAS_333	27.7.2014	B	25
3737	ASIAKAS_393	27.7.2014	C	50
3884	ASIAKAS_408	27.7.2014	A	10
4027	ASIAKAS_423	27.7.2014	B	25
4311	ASIAKAS_452	27.7.2014	A	10
4571	ASIAKAS_479	27.7.2014	C	50
6184	ASIAKAS_644	27.7.2014	B	25
6240	ASIAKAS_650	27.7.2014	A	10
6921	ASIAKAS_720	27.7.2014	A	10
7139	ASIAKAS_742	27.7.2014	B	25
7140	ASIAKAS_742	27.7.2014	C	50
7586	ASIAKAS_789	27.7.2014	B	25
8198	ASIAKAS_854	27.7.2014	A	10
8807	ASIAKAS_917	27.7.2014	A	10
8957	ASIAKAS_932	27.7.2014	A	10
9040	ASIAKAS_941	27.7.2014	B	25
9507	ASIAKAS_989	27.7.2014	A	10
11296	ASIAKAS_1258	27.7.2014	E	100
11531	ASIAKAS_1323	27.7.2014	E	100
11711	ASIAKAS_1375	27.7.2014	E	100
12428	ASIAKAS_1580	27.7.2014	A	10
12625	ASIAKAS_1637	27.7.2014	C	50
12801	ASIAKAS_1688	27.7.2014	C	50
12830	ASIAKAS_1695	27.7.2014	C	50
738	ASIAKAS_77	28.7.2014	B	25
1009	ASIAKAS_106	28.7.2014	C	50
1681	ASIAKAS_176	28.7.2014	B	25
1898	ASIAKAS_199	28.7.2014	C	50
1973	ASIAKAS_207	28.7.2014	A	10
2195	ASIAKAS_230	28.7.2014	A	10
3549	ASIAKAS_373	28.7.2014	B	25
3913	ASIAKAS_411	28.7.2014	B	25
3914	ASIAKAS_411	28.7.2014	C	50
4412	ASIAKAS_462	28.7.2014	A	10
4833	ASIAKAS_505	28.7.2014	B	25
5065	ASIAKAS_529	28.7.2014	B	NA
5230	ASIAKAS_546	28.7.2014	C	50
5955	ASIAKAS_620	28.7.2014	C	50
6336	ASIAKAS_660	28.7.2014	C	50
6445	ASIAKAS_671	28.7.2014	C	50
7474	ASIAKAS_777	28.7.2014	C	50
8043	ASIAKAS_838	28.7.2014	C	50
8500	ASIAKAS_885	28.7.2014	C	50
8559	ASIAKAS_891	28.7.2014	B	25
9079	ASIAKAS_945	28.7.2014	A	10
9116	ASIAKAS_949	28.7.2014	B	25
9497	ASIAKAS_988	28.7.2014	C	50
9715	ASIAKAS_1013	28.7.2014	C	50
10118	ASIAKAS_1073	28.7.2014	D	70
10551	ASIAKAS_1139	28.7.2014	C	50
10594	ASIAKAS_1146	28.7.2014	D	70
10902	ASIAKAS_1194	28.7.2014	C	50
11063	ASIAKAS_1219	28.7.2014	D	70
11080	ASIAKAS_1222	28.7.2014	D	70
11472	ASIAKAS_1307	28.7.2014	E	100
11921	ASIAKAS_1433	28.7.2014	E	100
12172	ASIAKAS_1504	28.7.2014	D	70
12421	ASIAKAS_1578	28.7.2014	E	100
12431	ASIAKAS_1581	28.7.2014	B	25
12754	ASIAKAS_1674	28.7.2014	C	50
12788	ASIAKAS_1685	28.7.2014	B	25
160	ASIAKAS_17	29.7.2014	A	10
869	ASIAKAS_91	29.7.2014	A	10
991	ASIAKAS_104	29.7.2014	A	10
1044	ASIAKAS_110	29.7.2014	C	50
1076	ASIAKAS_113	29.7.2014	C	50
1260	ASIAKAS_132	29.7.2014	B	25
2148	ASIAKAS_225	29.7.2014	B	25
2549	ASIAKAS_267	29.7.2014	C	50
2633	ASIAKAS_276	29.7.2014	B	25
3078	ASIAKAS_324	29.7.2014	A	10
5028	ASIAKAS_525	29.7.2014	A	NA
5047	ASIAKAS_527	29.7.2014	B	NA
5058	ASIAKAS_528	29.7.2014	A	NA
5117	ASIAKAS_534	29.7.2014	B	25
6554	ASIAKAS_682	29.7.2014	C	50
7547	ASIAKAS_785	29.7.2014	B	25
7622	ASIAKAS_793	29.7.2014	C	50
7669	ASIAKAS_798	29.7.2014	B	25
8304	ASIAKAS_865	29.7.2014	C	50
8917	ASIAKAS_928	29.7.2014	A	10
8974	ASIAKAS_934	29.7.2014	B	25
9221	ASIAKAS_960	29.7.2014	A	10
9603	ASIAKAS_998	29.7.2014	A	10
9671	ASIAKAS_1007	29.7.2014	C	50
10536	ASIAKAS_1137	29.7.2014	C	50
10595	ASIAKAS_1146	29.7.2014	C	50
10642	ASIAKAS_1153	29.7.2014	D	70
11254	ASIAKAS_1248	29.7.2014	C	50
11450	ASIAKAS_1301	29.7.2014	E	100
12523	ASIAKAS_1606	29.7.2014	A	10
319	ASIAKAS_34	30.7.2014	C	50
763	ASIAKAS_80	30.7.2014	C	50
1556	ASIAKAS_163	30.7.2014	A	10
1984	ASIAKAS_208	30.7.2014	A	10
2134	ASIAKAS_224	30.7.2014	A	10
2253	ASIAKAS_236	30.7.2014	A	10
2497	ASIAKAS_262	30.7.2014	C	50
2588	ASIAKAS_271	30.7.2014	C	50
2812	ASIAKAS_295	30.7.2014	A	10
3125	ASIAKAS_329	30.7.2014	B	25
3446	ASIAKAS_362	30.7.2014	B	25
4187	ASIAKAS_439	30.7.2014	B	25
4562	ASIAKAS_478	30.7.2014	C	50
6146	ASIAKAS_640	30.7.2014	C	50
6156	ASIAKAS_641	30.7.2014	A	10
6241	ASIAKAS_650	30.7.2014	C	50
6325	ASIAKAS_659	30.7.2014	A	10
6471	ASIAKAS_674	30.7.2014	B	25
6472	ASIAKAS_674	30.7.2014	C	50
